,id,code,statDate,pubDate,statDate.1,eps,adjusted_profit,operating_profit,value_change_profit,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual
4827,61037,300875.XSHE,2024-12-31,2025-04-29,2024-12-31,-2.7872,-291511558.23,-137499791.48,10905179.25,-24.9359,-26.1237,-19.8841,-205.3955,-6.8781,199.3616,-204.2255,-205.3955,26.6125,42.1935,0.252,48.5086,-3.8472,104.7634,213.5718,-26.1014,26.2691,-52.8094,,-52.8094,,-303.7193,,-314.6998,,-309.7787,
4828,61038,002269.XSHE,2024-12-31,2025-04-29,2024-12-31,-0.0778,-295474716.43,-194274111.88,47480000.0,-53.435,-80.8109,-8.4659,-28.7017,27.4364,128.5396,-23.1294,-28.7017,38.0236,9.4421,3.8256,101.8419,-24.8898,151.2322,91.6969,-44.3432,155.3746,-49.7894,,-49.7894,,-406.9013,,-715.445,,-715.445,
4829,61039,300124.XSHE,2024-12-31,2025-04-29,2024-12-31,1.5918,4035832165.85,4234907603.17,50376871.18,16.3331,15.3816,8.1902,11.734000000000002,28.7021,88.56700000000001,12.4888,11.734000000000002,3.9979,4.1612,-0.0086,91.8867,1.093,94.1743,82.0694,19.4391,170.0259,21.7654,,21.7654,,-7.4946,,-8.9869,,-9.6243,
4830,61040,002868.XSHE,2024-12-31,2025-04-29,2024-12-31,-2.8624,-464471065.98,-217786971.91,9247383.22,-231.0861,-241.2711,-25.8038,-68.6781,-8.3668,133.53799999999998,-65.9133,-68.6781,2.3883,7.0132,9.2013,50.867,-2.1598,104.4074,108.8811,21.7759,-64.9289,28.0803,,28.0803,,-81.2646,,-100.3336,,-100.5537,
4831,61041,002867.XSHE,2024-12-31,2025-04-29,2024-12-31,0.9217,987581790.2,1402532432.06,-105163090.58,15.8606,15.507,12.6431,7.2121,20.7994,89.9035,9.2395,7.2121,8.3998,0.8017,0.1553,108.6025,-8.1431,97.7701,97.3905,13.3601,132.3246,-14.7253,,-14.7253,,-24.2852,,-23.684,,-23.2471,
4832,61042,002310.XSHE,2024-12-31,2025-04-29,2024-12-31,-0.6006,-4955156115.27,-2832883440.77,1394901678.93,-537.1903,-738.693,-20.0754,-439.0167,-128.7607,423.0597,-433.6403,-439.0167,3.4794,70.4815,111.5766,73.5663,-36.2238,137.5105,255.4522,-11.8047,3.654,54.068000000000005,,54.068000000000005,,22.714000000000002,,25.7446,,29.1069,
4833,61043,003026.XSHE,2024-12-31,2025-04-29,2024-12-31,0.1749,19539098.96,52340218.68,0.0,3.4053,2.9219,2.4485,7.7319,32.577,87.6138,6.3533,7.7319,1.2224,9.8998,1.0469,195.5665,0.0,85.8025,60.0666,9.9124,80.0278,21.2549,,21.2549,,177.6552,,289.1845,,166.8478,
4834,61044,300581.XSHE,2024-12-31,2025-04-29,2024-12-31,-0.0483,-28570434.36,-6297705.58,559528.22,-2.616,-2.8114,-2.1399,-18.918,42.3019,104.4815,-20.4457,-18.918,1.7779,21.5499,-1.0309,21.9485,-1.95,107.46799999999999,101.8663,-34.2323,763.8629,-39.7783,,-39.7783,,-505.6797,,-562.0122,,-562.0122,
4835,61045,300477.XSHE,2024-12-31,2025-04-29,2024-12-31,-0.5888,-623673361.64,-610487917.11,-1848412.14,-42.6524,-42.1405,-17.5524,-50.0293,7.2553,123.0388,-43.05,-50.0293,8.8448,11.6129,4.7337,55.1689,0.16699999999999998,98.7998,89.3108,13.7228,-59.5639,-10.3269,,-10.3269,,-31.4299,,-58.1776,,1.8815,
4836,61046,603201.XSHG,2024-12-31,2025-04-29,2024-12-31,1.5487,228248720.78,320551289.21,8347794.22,15.7412,14.6489,8.9239,8.4076,19.8934,89.35799999999999,10.9502,8.4076,3.0356,3.767,-0.5382,97.2286,2.532,93.0609,103.9117,10.8606,102.0534,9.4656,,9.4656,,19.1826,,15.915,,16.7771,
4837,61047,603681.XSHG,2024-12-31,2025-04-29,2024-12-31,0.8543,92269976.15,87061238.53,23514350.67,6.4256,3.6310000000000002,2.4922,2.6315,7.9399,98.5969,2.7756,2.6315,1.0371,1.6840000000000002,0.3397,51.317,13.8602,56.5081,97.8605,3.7642,268.2774,13.7161,,13.7161,,172.2358,,98.1772,,97.3879,
4838,61048,301041.XSHE,2024-12-31,2025-04-29,2024-12-31,0.3662,30921666.53,28675965.51,5671017.48,5.7707,4.5680000000000005,4.4398,5.8212,26.2522,95.7994,5.7569,5.8212,6.0539,8.5669,0.0103,73.1083,14.4581,79.1585,84.1821,6.9605,165.6995,7.3868,,7.3868,,-4.5487,,2.002,,-1.45,
4839,61049,688651.XSHG,2024-12-31,2025-04-29,2024-12-31,0.0216,-7206850.81,-18650103.63,11157000.25,0.1641,-0.7263,0.3596,1.4226,72.6368,106.3537,-1.0361,1.4226,42.6555,12.0801,-0.7757,465.6188,-278.5459,-442.5435,91.0847,-21.5944,339.8732,0.9286,,0.9286,,-107.2672,,-90.1766,,-96.169,
4840,61050,601997.XSHG,2024-12-31,2025-04-29,2024-12-31,1.4123,5080079000.0,5421345000.0,3221862000.0,8.0435,7.9134,0.7626,35.5916,,63.6905,36.3095,35.5916,,26.7259,,40.4966,59.3206,98.3828,,-17.5418,-48.3117,-1.0944,,-1.0944,,-8.9779,,-5.681,,-7.1618,
4841,61051,300661.XSHE,2024-12-31,2025-04-29,2024-12-31,1.0599,451159069.34,534326041.89,41731901.61,11.8265,10.665999999999999,9.3751,14.6747,51.4647,84.0356,14.4926,14.6747,6.9969,3.1534,-1.0489,110.2198,8.6084,90.1871,105.6759,16.4129,102.8094,27.9567,,27.9567,,102.9915,,81.9537,,78.1711,
4842,61052,300663.XSHE,2024-12-31,2025-04-29,2024-12-31,-1.1174,-538569755.3,-346762240.59,-3680977.5,-55.8169,-56.2329,-20.3083,-64.1912,9.317,141.1555,-65.6012,-64.1912,7.6134,18.5831,6.4414,62.8774,0.6675,100.7453,128.2749,5.997000000000001,-14.5715,-27.9495,,-27.9495,,-257.6108,,-305.3458,,-334.6604,
4843,61053,603023.XSHG,2024-12-31,2025-04-29,2024-12-31,0.009000000000000001,4152803.27,1877470.05,671977.8,0.6546,0.5377,0.6033,7.7496,26.5694,97.12200000000001,6.9674,7.7496,6.3459,11.6069,-13.7392,41.5069,14.856,82.1445,113.8267,37.405,1299.6974,23.0977,,23.0977,,121.1774,,127.0286,,132.1204,
4844,61054,300871.XSHE,2024-12-31,2025-04-29,2024-12-31,-0.1216,-16238593.64,-29473135.6,-15453002.21,-1.3587,-1.0947,-0.6602,-1.6473,16.3339,102.4554,-2.4231,-1.6473,4.9364,4.9557,3.3733,101.7247,53.3351,80.5662,82.7611,3.6267,-147.7001,17.707,,17.707,,-292.834,,-217.8319,,-220.1109,
4845,61055,002224.XSHE,2024-12-31,2025-04-29,2024-12-31,0.0367,23144957.2,82611847.73,2334313.89,1.1549,0.8074,0.8843,3.4822,23.4359,90.7638,5.7755,3.4822,1.9821,11.6368,-4.2867,161.1136,4.5525,69.9104,110.321,10.2811,111.31299999999999,-3.8448,,-3.8448,,-37.8137,,-54.6493,,-52.0817,
4846,61056,002497.XSHE,2024-12-31,2025-04-29,2024-12-31,0.2231,163981420.38,486885928.42,-816694.03,2.4766,1.5795,1.2782,2.3746,16.7073,93.6897,3.87,2.3746,0.8225,7.6516,0.287,168.2035,-0.2821,63.7775,89.0875,12.2312,193.8271,-35.1365,,-35.1365,,1257.1885,,307.2001,,539.3554,
4847,61057,002923.XSHE,2024-12-31,2025-04-29,2024-12-31,0.1191,24515903.14,37659387.32,94574.77,3.4216,2.1032,1.8041,3.3732,43.1683,96.8149,3.7289,3.3732,20.7928,5.683,1.1275,88.3451,0.2219,61.4693,102.4121,17.8615,560.7831,-8.4779,,-8.4779,,-48.8917,,-40.3827,,-40.3827,
4848,61058,002630.XSHE,2024-12-31,2025-04-29,2024-12-31,-0.2773,-345232014.69,44054922.88,69071907.74,-79.2561,-83.556,-3.4481,-13.0613,22.0583,98.3012,-10.6544,-13.0613,0.8144,6.6139,10.212,-15.0633,-23.6172,105.4254,63.378,2.3778,139.9717,38.9129,,38.9129,,-29.5175,,-67.0512,,-69.6116,
4849,61059,688066.XSHG,2024-12-31,2025-04-29,2024-12-31,-5.3311,-1452877711.97,-494946266.4,3956379.4,-88.1646,-91.9616,-24.7828,-88.4983,22.4761,131.4197,-98.7323,-88.4983,10.0766,16.7841,6.8906,31.8003,-0.2542,104.3068,108.5496,-14.1038,44.8884,-13.3868,,-13.3868,,-265.8145,,-270.562,,-272.2255,
4850,61060,301073.XSHE,2024-12-31,2025-04-29,2024-12-31,0.1296,21703454.0,39920508.36,1049772.26,2.5821,2.2238,1.2914,4.7502,32.6556,94.0933,5.9339,4.7502,7.6598,11.679,7.2113,92.1001,2.4219,86.126,103.7477,38.68,654.8479,26.5686,,26.5686,,-22.5509,,-24.1288,,-17.4319,
4851,61061,301070.XSHE,2024-12-31,2025-04-29,2024-12-31,-0.1631,-18126815.73,-29236666.21,10468890.83,-1.3203,-2.2726,-1.8564,-5.6353,32.7322,108.8277,-4.4108,-5.6353,19.1255,15.2868,-0.6704,190.1918,-68.1027,172.1352,103.2564,13.177999999999999,-149.2792,-10.1443,,-10.1443,,-147.5841,,-173.96099999999998,,-139.2177,
4852,61062,603690.XSHG,2024-12-31,2025-04-29,2024-12-31,-0.3514,-57406956.3,40981860.65,60744360.33,-3.3188,-1.4037,-1.1991,-4.2568,31.396,98.8631,-3.4815,-4.2568,3.5981,11.335,7.3235,-32.4009,-48.0255,42.2957,97.0097,-12.8469,-1129.9874,14.397,,14.397,,-140.5684,,-166.9368,,-158.9006,
4853,61063,601908.XSHG,2024-12-31,2025-04-29,2024-12-31,-0.9777,-2405970909.3,-1397506090.91,-125540920.21,-23.1187,-23.5625,-11.2426,-53.3241,-14.315999999999999,130.4416,-52.8031,-53.3241,0.758,4.7658,7.3772,57.4547,5.1613,101.9199,52.8803,-5.0055,16.442999999999998,-56.2847,,-56.2847,,-7573.3408,,-1339.7574,,-1100.4607,
4854,61064,000799.XSHE,2024-12-31,2025-04-29,2024-12-31,0.0384,6703621.72,27128557.41,-39020.53,0.303,0.1626,0.2325,0.8778,71.3678,98.094,1.1506,0.8778,42.9405,11.6789,-7.1078,193.5644,-0.2784,53.6578,102.5547,-25.3545,-1330.2533,-49.6998,,-49.6998,,-97.7453,,-97.7194,,-97.7194,
4855,61065,000402.XSHE,2024-12-31,2025-04-29,2024-12-31,-3.7083,-9979005794.26,-3069473640.79,-2038516103.05,-36.446999999999996,-32.8143,-8.6886,-60.5828,3.0044,116.0917,-57.8819,-60.5828,4.4365,1.9256,9.8891,27.6924,18.3912,90.03299999999999,65.1131,31.4461,-195.4178,51.7416,,51.7416,,-331.6753,,-435.8473,,-469.6898,
4856,61066,002486.XSHE,2024-12-31,2025-04-29,2024-12-31,0.0231,14109459.55,37729732.58,-10446350.34,1.8455,1.3622,1.6017,1.6873,21.3289,96.8092,1.8874,1.6873,6.2171,7.3994,-0.1988,177.0448,-49.019,73.8136,107.796,4.7373,148.4686,19.6538,,19.6538,,-63.6132,,-61.7431,,-62.8556,
4857,61067,002485.XSHE,2024-12-31,2025-04-29,2024-12-31,-0.2788,-61922366.65,-124538045.74,29405901.74,-11.6353,-4.7505,-8.1002,-18.4383,-5.114,115.1255,-11.9316,-18.4383,2.4314,4.3203,2.222,82.1003,-19.3855,40.8283,588.0085,-3.575,23.6359,8.5972,,8.5972,,-5283.9718,,-1296.3145,,-1326.7801,
4858,61068,300108.XSHE,2024-12-31,2025-04-29,2024-12-31,-0.6598,-410060141.0,-264669369.61,31227551.62,83.1323,77.5754,-37.488,-188.8463,33.2221,179.4015,-158.3895,-188.8463,22.8199,30.908,52.1304,42.3425,-4.9959,93.3155,67.4905,-10.8095,13.6137,-3.6914,,-3.6914,,-52.2411,,-41.1695,,-25.8007,
4859,61069,601187.XSHG,2024-12-31,2025-04-29,2024-12-31,0.9831,2607821000.0,2749330485.49,1313726789.43,8.4361,8.4789,0.6778,46.9839,,52.2616,47.7384,46.9839,,38.8685,,52.4835,48.0279,100.5078,,-74.9344,-156.9689,2.7924,,2.7924,,3.9128,,-1.6903,,-2.5987,
4860,61070,002931.XSHE,2024-12-31,2025-04-29,2024-12-31,0.0224,2958012.68,1979757.7,1213280.39,0.5992,0.3859,0.4074,0.9595,19.7285,99.5864,1.1537,0.9595,2.0119,10.3616,0.2027,37.6523,23.0749,64.4038,99.6399,7.6207,1842.6284,10.4676,,10.4676,,302.5853,,165.2387,,165.2387,
4861,61071,002939.XSHE,2024-12-31,2025-04-29,2024-12-31,0.3916,1577477604.09,1800122336.1,2712517529.21,5.3928,5.3851,1.334,39.6369,,55.2228,44.7772,39.6369,,55.1467,,-50.7925,151.0043,99.859,,330.0868,737.1752,0.7253,,0.7253,,16.3652,,11.625,,9.8182,
4862,61072,603822.XSHG,2024-12-31,2025-04-29,2024-12-31,-4.7763,-368136709.44,-352417102.83,-4566498.9,-44.8434,-44.9897,-7.8875,-29.3203,-4.9376,127.6716,-31.131,-29.3203,1.2144,9.6073,6.4532,88.9786,1.153,100.3261,105.7288,-6.428,23.2295,-52.231,,-52.231,,-1001.3042,,-7039.2371,,-4766.4345,
4863,61073,301345.XSHE,2024-12-31,2025-04-29,2024-12-31,3.9297,420714777.49,513826853.07,1005539.2,14.0876,13.743,10.3593,14.4883,34.9832,82.738,17.2936,14.4883,10.5286,4.3721,-1.8315,100.1172,0.1959,97.554,98.4051,7.1389,41.3561,38.8194,,38.8194,,51.0747,,53.7597,,53.7599,
4864,61074,300492.XSHE,2024-12-31,2025-04-29,2024-12-31,0.3772,24446376.98,74034212.66,11965103.54,21.2995,9.8259,3.6699,1.8707,53.4835,97.3865,2.8935,1.8707,26.8842,15.8826,0.8881,92.8545,15.0068,46.1321,122.1679,29.0939,1113.2297,1046.3371,,1046.3371,,174.4174,,157.6197,,157.6197,
4865,61075,300491.XSHE,2024-12-31,2025-04-29,2024-12-31,0.13699999999999998,19044080.56,39889292.17,0.0,2.1222,1.6881,1.1636,1.98,27.2495,96.70100000000001,1.4956,1.98,6.2417,7.152,0.4157,213.6361,0.0,79.547,54.4142,4.8291,146.3804,19.886,,19.886,,-83.1371,,-76.6594,,-76.6594,
4866,61076,301067.XSHE,2024-12-31,2025-04-29,2024-12-31,0.0829,2097449.3,3315733.24,822625.7,0.9502,0.2474,0.2896,0.4304,20.3396,99.62,0.5455,0.4304,3.105,8.8152,-0.177,78.1504,19.3889,26.0316,90.2611,3.1554,830.346,27.95,,27.95,,-78.4838,,-83.4357,,-61.0623,
4867,61092,603007.XSHG,2024-12-31,2025-04-30,2024-12-31,-0.9275,-364307536.34,-149219526.29,132060972.47,-193.108,-86.499,-47.7871,-907.9283,-26.99,262.8309,-879.677,-907.9283,0.4569,91.5838,41.8463,18.2546,-16.1556,44.7931,138.747,-33.1311,20.3469,-42.4599,,-42.4599,,-334.54400000000004,,-326.1203,,-345.444,
4868,61093,603003.XSHG,2024-12-31,2025-04-30,2024-12-31,-0.8813,-300483776.47,-40809755.27,-83089433.43,-9.4497,-8.5618,-7.5493,-24.3788,6.5631,102.9048,-23.4061,-24.3788,1.5219,6.352,-0.513,12.2172,24.8744,90.6042,171.4549,8.4588,-291.2027,-55.0214,,-55.0214,,-481.046,,-653.6885,,-602.8507,
4869,61094,600337.XSHG,2024-12-31,2025-04-30,2024-12-31,-0.601,-881461089.18,-932250746.74,84284957.93,-26.8427,-27.3976,-9.7676,-25.3713,33.9219,127.4631,-27.4614,-25.3713,38.8455,13.0359,5.2868,91.9466,-8.3129,102.0672,109.5967,1.9815,-7.2151,-18.8296,,-18.8296,,-71.5205,,-86.1325,,-86.48,
4870,61095,600336.XSHG,2024-12-31,2025-04-30,2024-12-31,-0.0608,-75885966.14,3702349.48,-11083726.91,-1.9644,-3.0721,-0.6039,-0.6113,14.202,99.9526,-0.5202,-0.6113,8.0336,2.1338,0.4824,-9.505,28.4551,156.384,128.8508,2.6707,5638.0515,-15.9902,,-15.9902,,-244.0294,,-172.4367,,-186.5564,
4871,61096,688533.XSHG,2024-12-31,2025-04-30,2024-12-31,1.4441,188900266.62,262133333.9,2944650.49,16.2637,13.0636,7.5185,8.4158,25.1302,90.5568,10.208,8.4158,0.7490000000000001,7.0803,1.2543,92.8981,1.0436,80.3237,99.9067,11.9669,126.7259,19.3187,,19.3187,,52.2095,,46.9297,,47.919,
4872,61097,600022.XSHG,2024-12-31,2025-04-30,2024-12-31,-0.21100000000000002,-2294753249.7,-2465810590.47,-23434766.97,-11.3127,-11.4985,-3.7213,-2.9931,1.7363,103.0036,-3.0515,-2.9931,0.3507,1.4251,0.3432,98.3497,0.9347,101.6426,70.4749,0.2467,-8.212,-9.2633,,-9.2633,,-849.7981,,-3379.7853,,-464.9825,
4873,61098,688620.XSHG,2024-12-31,2025-04-30,2024-12-31,-0.1448,-62394165.03,-57357624.22,4995.9,-3.8196,-4.1981,-3.4056,-10.7701,18.2529,110.8819,-10.4193,-10.7701,2.0404,7.0224,-5.8172,104.1262,-0.0091,109.9105,111.1021,-11.3811,104.5874,-7.9361,,-7.9361,,-599.7864,,-311.4791,,-311.4791,
4874,61099,600599.XSHG,2024-12-31,2025-04-30,2024-12-31,-2.8582,-481243058.67,49104209.96,0.0,-139.71200000000002,-141.7087,-96.9767,-165.9176,35.2573,84.8378,-162.4492,-165.9176,6.1613,12.8252,1.0465,-9.4474,0.0,101.4292,77.6353,-8.9927,-59.3103,41.8247,,41.8247,,-200.0203,,-152.3188,,-123.4204,
4875,61100,688625.XSHG,2024-12-31,2025-04-30,2024-12-31,1.8494,242453287.18,274706203.06,6814028.18,18.9762,18.3835,7.5853,28.3736,43.5349,68.85600000000001,33.0702,28.3736,4.3589,5.8593,-3.3108,94.2386,2.3376,96.8765,370.1895,16.3951,52.6429,10.308,,10.308,,10.7768,,10.6776,,10.6776,
4876,61101,600597.XSHG,2024-12-31,2025-04-30,2024-12-31,0.5238,170083635.0,333009484.0,-115022595.0,7.8494,1.849,2.0437,1.9849,19.2306,98.6283,2.9855,1.9849,12.2402,3.6475,1.0151,75.3315,-26.0197,23.5558,112.6978,5.1676,376.7383,-8.3345,,-8.3345,,-18.6972,,-41.9807,,-25.357,
4877,61102,605366.XSHG,2024-12-31,2025-04-30,2024-12-31,-0.0486,-38172624.48,-49904170.63,9256178.76,-1.5094,-1.8666,-0.87,-2.0894,10.5192,103.3777,-2.8092,-2.0894,1.8786,6.0749,2.1544,119.1358,-22.0972,123.6677,85.0922,18.7228,-554.3131,6.6753,,6.6753,,-189.1369,,-147.5152,,-147.5091,
4878,61103,605162.XSHG,2024-12-31,2025-04-30,2024-12-31,0.3659,132585776.75,169103215.87,1426167.96,11.3823,10.2983,8.0038,16.6958,29.5857,80.5975,20.0203,16.6958,0.13699999999999998,4.4381,1.5031,89.0531,0.7509999999999999,90.4759,113.4701,32.8368,169.24,-8.8075,,-8.8075,,5.5804,,-1.1062,,-1.3952,
4879,61104,605167.XSHG,2024-12-31,2025-04-30,2024-12-31,0.5355,228601890.9,294622122.85,-1776139.58,13.8674,13.1817,7.6404,6.886,16.0857,91.5642,8.4762,6.886,0.604,4.2762,0.0717,99.4275,-0.5994,95.0554,95.4424,11.8684,140.6904,7.7155,,7.7155,,27.0975,,26.4529,,26.4529,
4880,61105,600905.XSHG,2024-12-31,2025-04-30,2024-12-31,0.2135,6055514102.01,9024133370.39,667410028.79,7.224,7.1579,2.2304,25.0951,52.6258,69.6331,28.6883,25.0951,,6.8119,14.5045,105.4184,7.7966,99.0851,85.9431,63.5909,209.4088,12.1331,,12.1331,,-5.1156,,-9.7477,,-14.8129,
4881,61106,603839.XSHG,2024-12-31,2025-04-30,2024-12-31,-0.3105,-139678781.1,-25115377.85,61507.3,-6.3464,-7.1515,-4.906000000000001,-6.5021,46.9211,101.2345,-4.8519,-6.5021,34.437,10.4958,0.3263,25.5108,-0.0625,112.6863,103.1219,-2.0781,168.3385,-6.2305,,-6.2305,,-392.5613,,-543.178,,-365.0333,
4882,61107,603722.XSHG,2024-12-31,2025-04-30,2024-12-31,-0.2053,-22174338.09,-22090216.14,298695.41,-2.3224,-2.6206,-1.8411,-4.3229,7.2493,104.7378,-5.3051,-4.3229,1.4975,8.0069,-1.8603,89.2957,-1.2074,112.8404,87.5263,18.0734,-381.4696,-13.1369,,-13.1369,,-196.3005,,-187.1544,,-182.15200000000002,
4883,61108,601877.XSHG,2024-12-31,2025-04-30,2024-12-31,1.8029,3678483733.37,6553172037.7,839445888.71,9.5429,9.0606,4.0243,8.0739,23.5031,89.8431,10.5641,8.0739,4.0975,3.6167,2.9292,96.8524,12.4066,94.9459,98.7938,23.5619,231.9791,12.696,,12.696,,4.0796,,5.261,,5.1044,
4884,61109,603123.XSHG,2024-12-31,2025-04-30,2024-12-31,-0.8599,-680908771.53,-638189268.39,-7243071.22,-27.6512,-27.4133,-10.4893,-31.3115,14.9467,128.632,-28.7494,-31.3115,23.4298,11.1665,3.6833,99.5092,1.1294,99.1397,113.8912,-14.1982,49.5887,-39.1055,,-39.1055,,-200.7521,,-18.3911,,-17.5182,
4885,61110,603207.XSHG,2024-12-31,2025-04-30,2024-12-31,1.2829,205253741.46,238130038.88,15584.9,22.6295,22.6276,19.4101,43.2529,65.6142,49.8234,50.5321,43.2529,8.7616,4.0018,-1.2616,99.4251,0.0065,99.9915,112.2807,44.7146,89.1144,0.5747,,0.5747,,1.54,,0.8074,,0.8074,
4886,61111,600458.XSHG,2024-12-31,2025-04-30,2024-12-31,0.5396,410825800.0,527150790.02,-308149.65,7.4872,6.9144,2.2413,2.1638,15.6012,97.3715,2.6022,2.1638,2.0264,5.2622,0.3452,101.1941,-0.0592,92.3492,80.0447,5.6962,216.7077,14.3526,,14.3526,,39.3175,,32.9033,,15.2019,
4887,61112,601500.XSHG,2024-12-31,2025-04-30,2024-12-31,0.2352,359251858.3,542356644.95,11572365.27,6.5256,6.2702,2.7999,5.3642,16.383,92.2053,5.7419,5.3642,2.0874,3.3039,0.7894,135.6619,2.8946,96.0869,94.8809,7.3852,94.7467,37.3903,,37.3903,,94.5561,,72.4364,,72.8138,
4888,61113,600679.XSHG,2024-12-31,2025-04-30,2024-12-31,-0.2699,-63519500.0,11296523.82,24240749.4,-6.6354,-3.0302,-4.2027,-6.3069,12.7617,99.4847,-2.3579,-6.3069,3.7731,7.3186,-0.4073,-7.8182,-16.7767,45.6667,78.7562,9.6907,1880.4779,26.0312,,26.0312,,-216.5804,,-412.6121,,-407.0919,
4889,61114,600875.XSHG,2024-12-31,2025-04-30,2024-12-31,0.9373,1980447209.57,3015377927.6,1379748151.21,7.6856,5.2089,2.4989,4.7928,15.5234,95.6735,5.5778,4.717,1.1799,5.0549,0.0639,77.631,35.5217,67.7748,105.2563,14.4336,333.6063,14.8633,,15.1532,,-2.2438,,-9.7753,,-17.6964,
4890,61115,688559.XSHG,2024-12-31,2025-04-30,2024-12-31,-0.6613,-215671228.57,-70714419.97,7228698.74,-5.8537,-7.742000000000001,-1.5805,-3.9094,21.2665,101.5628,-4.423,-3.9094,3.9373,6.3315,1.2825,33.9635,-3.4719,132.2583,80.7047,-15.7357,1006.8584,-5.8236,,-5.8236,,-168.41400000000002,,-155.2409,,-150.6826,
4891,61116,600587.XSHG,2024-12-31,2025-04-30,2024-12-31,1.14,623195651.23,796277655.03,70823343.99,9.2735,8.3562,4.4471,6.9047,26.0556,92.0536,7.9687,6.9047,8.6682,4.2121,0.1906,100.0775,8.9012,90.10799999999999,96.3444,4.4981,56.6051,0.0874,,0.0874,,5.4909,,2.2758,,5.7511,
4892,61117,688184.XSHG,2024-12-31,2025-04-30,2024-12-31,-4.5053,-731764423.48,-326738769.24,4509350.92,-29.8831,-30.0996,-21.333000000000002,-76.5895,-19.1088,134.4455,-76.4623,-76.5895,0.2879,5.4435,-0.2723,45.022,-0.6214,100.7244,106.0195,-53.2953,154.7234,-0.5977,,-0.5977,,-149.2479,,-193.3661,,-193.3661,
4893,61118,688348.XSHG,2024-12-31,2025-04-30,2024-12-31,0.8961,121243307.43,243054376.76,29560220.21,3.8466,3.3302,3.0969,8.1911,30.955,86.2755,10.3273,8.1911,6.7749,3.4343,1.5175,140.569,17.096,86.575,109.1768,36.8735,268.6695,24.7029,,24.7029,,-19.1969,,-32.6962,,-36.408,
4894,61119,603489.XSHG,2024-12-31,2025-04-30,2024-12-31,0.2717,41269467.2,88753010.77,9294436.69,2.3658,1.5293,1.9642,4.7056,24.4515,93.4587,5.7909,4.7056,3.7465,8.9055,-1.8174,107.4914,11.2568,64.6393,101.8098,12.2331,187.0136,-17.655,,-17.655,,-42.565,,-50.0648,,-50.0648,
4895,61120,603119.XSHG,2024-12-31,2025-04-30,2024-12-31,0.633,214433115.34,267704844.43,6624993.43,13.186,12.2802,11.0488,20.2905,34.546,76.4088,22.9079,20.2905,2.3657,3.9953,-1.699,103.0245,2.5496,93.1308,74.5219,18.4675,78.2814,41.8003,,41.8003,,35.8472,,34.02,,34.02,
4896,61121,603668.XSHG,2024-12-31,2025-04-30,2024-12-31,0.0518,9853032.72,95734874.85,-7715904.54,1.1706,0.4431,0.5336,0.8246,10.8574,98.3647,0.9961,0.8246,1.1741,2.6825,3.0394,171.0237,-13.7839,37.8487,102.6069,8.2552,504.8011,-16.3424,,-16.3424,,138.3359,,131.686,,113.8801,
4897,61122,688152.XSHG,2024-12-31,2025-04-30,2024-12-31,0.1008,-16736811.96,8036787.04,19647559.44,0.6324,-1.3338,0.5398,2.6856,70.8411,97.1937,1.3478,2.6856,27.6044,12.9062,-1.0563,1210.4632,2959.2233,-210.9061,86.0298,-2.6061,-92.8627,75.2398,,75.2398,,106.9214,,125.5359,,126.3483,
4898,61123,605177.XSHG,2024-12-31,2025-04-30,2024-12-31,-0.8772,-98408150.01,24531177.46,3943815.78,-5.1755,-5.0597,-2.9188,-8.404,27.7554,97.9527,-8.4902,-8.404,1.2842,14.2099,-0.5,-20.7589,-3.3373,97.7629,55.5768,-13.065,-638.1665,-11.6635,,-11.6635,,-174.2737,,-183.0515,,-183.019,
4899,61124,688599.XSHG,2024-12-31,2025-04-30,2024-12-31,-1.5799,-5231753427.58,-2521100851.78,884153529.95,-11.8928,-18.0704,-2.7618,-4.2019,9.5949,103.1403,-4.6662,-4.2019,3.3447,4.8928,1.7251,68.8858,-24.1584,151.9436,103.2254,9.9748,-317.6356,-29.2115,,-29.2115,,-153.8988,,-156.2852,,-162.2995,
4900,61125,688511.XSHG,2024-12-31,2025-04-30,2024-12-31,-0.2514,-31782666.91,-18350952.36,10238727.36,-3.1387,-3.8203,-2.7607,-33.5823,39.5208,123.6005,-40.0355,-33.5823,8.535,25.5246,-1.3848,58.9148,-32.8709,121.7148,119.5005,20.4032,-86.4523,-44.6505,,-44.6505,,-165.5667,,-152.5355,,-152.5355,
4901,61126,600072.XSHG,2024-12-31,2025-04-30,2024-12-31,0.0972,-46713988.44,-721243165.91,1490751552.33,1.3376,-0.4267,0.4618,2.6367,7.5985,108.5626,4.6648,2.6367,2.1245,7.4068,1.4117,-205.6535,425.0692,-31.9002,148.2102,2.9008,-33.8773,-41.8542,,-41.8542,,106.3795,,56.4378,,-9.5054,
